Gene,Difference,Cluster0Mean,Cluster1Mean,AbsDiff
SPECC1L,-0.42870952813067165,1.3678431034482759,1.7965526315789475,0.42870952813067165
SLC25A30,-0.4286281034482757,0.2779718965517242,0.7065999999999999,0.4286281034482757
MEF2A,-0.428427123411978,0.3504360344827586,0.7788631578947366,0.428427123411978
SMG9,-0.42820843920145135,3.074581034482758,3.5027894736842096,0.42820843920145135
COPRS,-0.4281019056261346,1.9238086206896547,2.3519105263157893,0.4281019056261346
RBP5,-0.42808191470054424,0.6751191379310345,1.1032010526315787,0.42808191470054424
TCEAL4,-0.42808109800363014,0.6411425862068963,1.0692236842105265,0.42808109800363014
C17orf80,-0.4278192649727772,0.4117581034482758,0.839577368421053,0.4278192649727772
PDLIM5,-0.4277097096188747,0.4306034482758622,0.8583131578947369,0.4277097096188747
PTAR1,-0.42761271324863903,0.21358465517241376,0.6411973684210528,0.42761271324863903
MAP4,-0.42747958257713203,1.5994862068965519,2.026965789473684,0.42747958257713203
MALSU1,-0.42742431941923753,1.1306362068965516,1.5580605263157892,0.42742431941923753
CXCL8,-0.4274213067150634,0.2972594827586207,0.7246807894736841,0.4274213067150634
C1orf52,-0.42736219600725966,0.3118851724137931,0.7392473684210528,0.42736219600725966
SMIM27,-0.4273332123411978,0.9467431034482757,1.3740763157894735,0.4273332123411978
THRA,-0.4272959165154271,2.21386724137931,2.641163157894737,0.4272959165154271
POMT1,-0.4270160617059884,2.19796551724138,2.6249815789473683,0.4270160617059884
LSS,-0.4266952813067144,2.6549310344827592,3.0816263157894737,0.4266952813067144
RRS1,-0.4266432849364785,1.8104672413793106,2.237110526315789,0.4266432849364785
BCAS3,-0.42628911070780373,1.3769793103448276,1.8032684210526313,0.42628911070780373
SRM,0.4262486388384765,11.4733275862069,11.047078947368423,0.4262486388384765
GATA2,-0.42610598003629696,1.243180862068966,1.669286842105263,0.42610598003629696
TMOD1,-0.4260964609800364,1.5654982758620692,1.9915947368421056,0.4260964609800364
ATF5,-0.4255097096188747,2.2772034482758623,2.702713157894737,0.4255097096188747
ANGEL1,-0.42548883847549923,0.9673637931034481,1.3928526315789473,0.42548883847549923
NDUFAF4,-0.4254335117967332,0.38448517241379304,0.8099186842105263,0.4254335117967332
KLHL22,-0.42541134301270445,2.5697465517241382,2.9951578947368427,0.42541134301270445
ENTPD6,-0.4250476406533572,3.702715517241379,4.127763157894736,0.4250476406533572
PPP1R32,-0.4249636116152442,2.3838258620689663,2.8087894736842105,0.4249636116152442
CEACAM6,-0.42436724137931037,0.3599377586206898,0.7843050000000001,0.42436724137931037
APC,-0.4242681488203266,0.24263448275862073,0.6669026315789474,0.4242681488203266
ETV7,-0.42422115245009073,1.4203656896551726,1.8445868421052634,0.42422115245009073
DENND4A,-0.42394544464609785,0.37932034482758625,0.8032657894736841,0.42394544464609785
GRAMD4,-0.42394419237749537,1.4010189655172411,1.8249631578947365,0.42394419237749537
HYI,-0.4239152450090735,4.544768965517242,4.968684210526315,0.4239152450090735
TRAP1,-0.42374047186932895,6.225706896551724,6.649447368421053,0.42374047186932895
TFRC,-0.4234727767695101,0.4154982758620689,0.838971052631579,0.4234727767695101
TMEM101,-0.4234479128856625,2.0812310344827587,2.5046789473684212,0.4234479128856625
AKAP9,-0.4234474228675137,0.30676310344827595,0.7302105263157896,0.4234474228675137
CFAP45,-0.42338520871143426,1.4852568965517237,1.908642105263158,0.42338520871143426
LRFN1,-0.4232354809437391,4.580922413793103,5.004157894736842,0.4232354809437391
FASTKD2,-0.42308073502722304,0.42187189655172425,0.8449526315789473,0.42308073502722304
ACP2,-0.4229728675136126,4.315053448275862,4.738026315789474,0.4229728675136126
GTF2IRD2,-0.4228870235934663,0.7252103448275862,1.1480973684210525,0.4228870235934663
ZNF763,-0.4226336025408347,0.4558953448275862,0.8785289473684209,0.4226336025408347
BAG4,-0.4225565245009075,0.3276118965517242,0.7501684210526317,0.4225565245009075
NUDT4,-0.4224941016333939,0.43031379310344825,0.8528078947368422,0.4224941016333939
TMEM39B,-0.4222916515426496,2.2260241379310344,2.648315789473684,0.4222916515426496
AHCYL2,-0.422221506352087,0.4375758620689656,0.8597973684210526,0.422221506352087
PES1,-0.42216860254083466,3.8359103448275857,4.25807894736842,0.42216860254083466
ERMP1,-0.42212721415607973,0.3387912068965518,0.7609184210526315,0.42212721415607973
PPP2R5E,-0.4220526134301272,0.3197889655172414,0.7418415789473686,0.4220526134301272
PREP,-0.4220444646098006,0.5924344827586207,1.0144789473684213,0.4220444646098006
RMND1,-0.42186420145190584,0.7522094827586205,1.1740736842105264,0.42186420145190584
NDUFC2-KCTD14,-0.4218143375680581,1.99971724137931,2.421531578947368,0.4218143375680581
ARSD,-0.4215482758620692,1.0613517241379309,1.4829,0.4215482758620692
FAM131A,-0.42120626134301253,1.9393568965517243,2.360563157894737,0.42120626134301253
LLPH,-0.4211470054446458,0.4108793103448275,0.8320263157894733,0.4211470054446458
TERF1,-0.421123666061706,0.45120396551724135,0.8723276315789473,0.421123666061706
DIS3,-0.4209477495462793,0.2833417241379311,0.7042894736842104,0.4209477495462793
PDZD8,-0.42090086206896554,0.2913491379310345,0.71225,0.42090086206896554
WDR47,-0.42084421960072593,0.26936551724137936,0.6902097368421053,0.42084421960072593
TNRC6C,-0.42054473684210525,0.86915,1.2896947368421052,0.42054473684210525
TRIM68,-0.420382123411978,0.7997310344827586,1.2201131578947366,0.420382123411978
BSCL2,-0.42028166969146774,3.7804551724137943,4.200736842105262,0.42028166969146774
ATG2B,-0.42018127949183287,0.3369529310344828,0.7571342105263157,0.42018127949183287
DOK4,-0.4201780852994559,0.7352508620689655,1.1554289473684214,0.4201780852994559
CRIPT,-0.4199385662431941,0.39149827586206903,0.8114368421052631,0.4199385662431941
CCNYL1,-0.41956286751361166,0.3232634482758621,0.7428263157894738,0.41956286751361166
PLA2G15,-0.4192655172413797,2.90673448275862,3.3259999999999996,0.4192655172413797
ATP10D,-0.419181606170599,0.27363155172413783,0.6928131578947369,0.419181606170599
EHMT1,-0.41916642468239607,1.5781362068965512,1.9973026315789473,0.41916642468239607
RPGR,-0.41907193284936506,0.26187017241379307,0.6809421052631581,0.41907193284936506
CEP170,-0.4189727032667879,0.2036530862068965,0.6226257894736844,0.4189727032667879
MSS51,-0.41893629764065365,0.6526189655172412,1.0715552631578948,0.41893629764065365
C11orf54,-0.41886613430127034,0.3788996551724138,0.7977657894736842,0.41886613430127034
TFB2M,-0.41851036297640665,0.4152106896551725,0.8337210526315791,0.41851036297640665
BMERB1,-0.418493738656987,0.5760231034482761,0.9945168421052631,0.418493738656987
RPE,-0.41839936479128864,0.3247437931034482,0.7431431578947368,0.41839936479128864
ASB1,-0.41803049001814874,0.9663379310344827,1.3843684210526315,0.41803049001814874
RANBP6,-0.4176227577132485,0.2090606896551724,0.626683447368421,0.4176227577132485
LSR,0.41761288566243326,3.21816551724138,2.8005526315789466,0.41761288566243326
TBX21,-0.4176043557168789,10.746948275862067,11.164552631578946,0.4176043557168789
MRS2,-0.4172793103448275,0.39637068965517247,0.81365,0.4172793103448275
DHX33,-0.4172453811252271,0.29699672413793105,0.7142421052631581,0.4172453811252271
ENC1,-0.41697635208711437,0.4623420689655173,0.8793184210526317,0.41697635208711437
LIPN,-0.41632875680580733,0.25127913793103457,0.6676078947368419,0.41632875680580733
ANKDD1A,-0.41632274047186935,0.38685620689655176,0.8031789473684211,0.41632274047186935
MVB12A,0.4160517241379278,8.432051724137928,8.016,0.4160517241379278
ADAT3,0.4159076225045374,1.3825155172413797,0.9666078947368423,0.4159076225045374
MRPS23,-0.41539736842105246,0.5078500000000002,0.9232473684210527,0.41539736842105246
UPF3B,-0.415174936479129,0.42375137931034484,0.8389263157894739,0.415174936479129
ABCA1,-0.41514608983666096,0.3041381206896551,0.7192842105263161,0.41514608983666096
NOP16,-0.41491288566243156,6.8615344827586195,7.276447368421051,0.41491288566243156
FAM217B,-0.41485170598911053,0.42318224137931043,0.838033947368421,0.41485170598911053
TMEM141,-0.4146382940108868,9.85698275862069,10.271621052631577,0.4146382940108868
COG7,-0.41444219600725973,1.3431551724137931,1.7575973684210529,0.41444219600725973
CHD7,-0.41433649727767735,0.41990034482758604,0.8342368421052634,0.41433649727767735
TRIM28,0.4143112522685968,33.37825862068965,32.96394736842105,0.4143112522685968
VAV3,-0.41430362976406554,0.2928068965517241,0.7071105263157896,0.41430362976406554
HCFC1,-0.41418820326678674,2.7081275862068965,3.1223157894736833,0.41418820326678674
STAM,-0.4141568330308529,0.4205194827586208,0.8346763157894737,0.4141568330308529
RCL1,-0.41391470054446466,0.5237379310344827,0.9376526315789474,0.41391470054446466
TMEM205,-0.4138203266787617,12.663258620689657,13.077078947368419,0.4138203266787617
SLC37A4,-0.41372704174228625,2.076541379310345,2.4902684210526314,0.41372704174228625
ACBD5,-0.4135319600725954,0.31019172413793106,0.7237236842105265,0.4135319600725954
UAP1,-0.4134817695099816,0.5320208620689655,0.9455026315789471,0.4134817695099816
LOC728743,-0.41343647912885917,6.253379310344826,6.666815789473685,0.41343647912885917
CBFA2T2,-0.4133897459165148,0.8105155172413798,1.2239052631578946,0.4133897459165148
RELCH,-0.41338607078039924,0.21420603448275866,0.6275921052631579,0.41338607078039924
MZT2A,0.41306887477314014,3.0098241379310346,2.5967552631578945,0.41306887477314014
KDM4C,-0.41292004537205107,0.45608258620689635,0.8690026315789474,0.41292004537205107
IFT27,-0.4129111615245007,1.2165862068965516,1.6294973684210523,0.4129111615245007
BRD1,-0.41284833030852974,0.6273648275862069,1.0402131578947367,0.41284833030852974
ITGAE,-0.4127439927404717,0.5349875862068967,0.9477315789473684,0.4127439927404717
CREB3L4,-0.4126656079854809,0.866739655172414,1.279405263157895,0.4126656079854809
MZF1,0.4125779491833037,2.9376068965517246,2.525028947368421,0.4125779491833037
LIMD1,-0.41242731397459154,0.6352568965517238,1.0476842105263153,0.41242731397459154
LOC102724159,-0.411984845735027,1.9738362068965516,2.3858210526315786,0.411984845735027
TRAF3,-0.4117415607985482,0.8817189655172415,1.2934605263157897,0.4117415607985482
TPPP3,-0.4116410163339381,2.9618379310344833,3.3734789473684215,0.4116410163339381
DPP9,-0.41161742286751446,3.170593103448275,3.5822105263157895,0.41161742286751446
C11orf80,-0.4114906533575322,1.53186724137931,1.9433578947368422,0.4114906533575322
TRAPPC12,-0.41097313974591687,1.829868965517241,2.240842105263158,0.41097313974591687
TOR1AIP2,-0.41093348457350265,0.561458620689655,0.9723921052631577,0.41093348457350265
CD101,-0.4107122504537206,1.315498275862069,1.7262105263157896,0.4107122504537206
SLC12A1,-0.41060041560798544,0.20976818965517244,0.6203686052631578,0.41060041560798544
MPP7,-0.41040779491833057,0.27063431034482754,0.6810421052631581,0.41040779491833057
PTGES3L-AARSD1,-0.41032214156079805,1.2292620689655176,1.6395842105263156,0.41032214156079805
RPRD1A,-0.41015482758620686,0.3281451724137932,0.7383000000000001,0.41015482758620686
HMGXB4,-0.41012950998185116,0.25659206896551723,0.6667215789473684,0.41012950998185116
ABRAXAS1,-0.41002175136116126,0.327329827586207,0.7373515789473682,0.41002175136116126
TRIM35,-0.4096382940108889,1.2605327586206896,1.6701710526315785,0.4096382940108889
SYNJ1,-0.40962834845735013,0.26370586206896557,0.6733342105263157,0.40962834845735013
RNF157,-0.40945245009074394,1.1357896551724143,1.5452421052631582,0.40945245009074394
TP53I3,-0.4092229582577134,1.1670086206896553,1.5762315789473687,0.4092229582577134
ZNF766,-0.40915400181488193,0.44728810344827585,0.8564421052631578,0.40915400181488193
GAS2L1,0.4086215063520866,3.2264241379310348,2.817802631578948,0.4086215063520866
TP53BP1,-0.40857369328493676,0.5657605172413793,0.9743342105263161,0.40857369328493676
LTC4S,0.4083791288566232,3.1724396551724126,2.7640605263157894,0.4083791288566232
DCAF16,-0.40830462794918365,0.48701379310344817,0.8953184210526318,0.40830462794918365
LSM6,-0.40798375680580756,0.6797741379310343,1.0877578947368418,0.40798375680580756
GPR141,-0.4079768511796733,0.3594405172413795,0.7674173684210528,0.4079768511796733
NFXL1,-0.4078678221415605,0.26534086206896557,0.673208684210526,0.4078678221415605
PNOC,-0.4078127949183292,1.1252793103448278,1.533092105263157,0.4078127949183292
BCL2L12,-0.40779836660616997,3.8453068965517243,4.253105263157894,0.40779836660616997
MFSD11,-0.40775916515426514,0.7473724137931035,1.1551315789473686,0.40775916515426514
GATB,-0.40772713248638826,1.005696551724138,1.4134236842105263,0.40772713248638826
ZMYND19,-0.40767441016333894,1.4642913793103451,1.871965789473684,0.40767441016333894
VPS54,-0.4074217332123412,0.24891879310344825,0.6563405263157894,0.4074217332123412
ALX3,-0.4073019600725953,0.4884217241379309,0.8957236842105262,0.4073019600725953
ACTA2,-0.4072606170598896,1.673405172413794,2.0806657894736835,0.4072606170598896
FLYWCH1,0.40681805807622506,3.872870689655172,3.466052631578947,0.40681805807622506
ABHD13,-0.40667110707804,0.21576310344827584,0.6224342105263159,0.40667110707804
SCYL3,-0.40608466424682377,0.5148258620689656,0.9209105263157894,0.40608466424682377
HAS3,-0.40606324863883847,1.0816551724137933,1.4877184210526317,0.40606324863883847
DDX51,-0.40591805807622494,2.5128293103448276,2.9187473684210525,0.40591805807622494
CRTAM,-0.40591421960072605,0.5572705172413795,0.9631847368421056,0.40591421960072605
HELQ,-0.4058940834845736,0.3682427586206896,0.7741368421052632,0.4058940834845736
TPM1,-0.40573720508166977,0.6312206896551725,1.0369578947368423,0.40573720508166977
ASB3,-0.40533524500907475,0.2987239655172414,0.7040592105263161,0.40533524500907475
SEC22C,-0.4049610707803991,0.5902310344827587,0.9951921052631578,0.4049610707803991
PMS2,-0.40486470054446466,0.8949379310344826,1.2998026315789473,0.40486470054446466
ADAP1,0.4047332123411991,15.957706896551723,15.552973684210524,0.4047332123411991
NENF,-0.4047148820326667,7.515048275862069,7.919763157894736,0.4047148820326667
GTF2F2,-0.4045312068965519,0.3523687931034482,0.7569000000000001,0.4045312068965519
PLAAT3,-0.40450725952813005,1.5717637931034487,1.9762710526315788,0.40450725952813005
NAPB,-0.4044910889292197,0.3215320689655172,0.7260231578947369,0.4044910889292197
EMC6,-0.4043781306715064,2.3201534482758617,2.724531578947368,0.4043781306715064
CITED4,0.40420789473684193,2.7971000000000004,2.3928921052631584,0.40420789473684193
ITPR2,-0.4041397822141562,0.3650775862068964,0.7692173684210526,0.4041397822141562
NSMCE3,-0.404032985480944,0.8403301724137932,1.2443631578947372,0.404032985480944
ARL6IP6,-0.4039681941923774,0.36691706896551735,0.7708852631578947,0.4039681941923774
SENP7,-0.4037974410163341,0.20896913793103444,0.6127665789473685,0.4037974410163341
ADGRG1,0.40362513611615203,5.521467241379311,5.117842105263159,0.40362513611615203
SLC2A14,-0.4030948185117968,0.4055446551724136,0.8086394736842104,0.4030948185117968
H2BC8,-0.4030816696914701,0.9954051724137931,1.3984868421052632,0.4030816696914701
SLC25A24,-0.40279528130671494,0.19833103448275866,0.6011263157894736,0.40279528130671494
DOCK9,-0.4026831760435571,0.3288910344827586,0.7315742105263157,0.4026831760435571
WDCP,-0.402464274047187,0.582443620689655,0.984907894736842,0.402464274047187
GALNT7,-0.4021197731397459,0.23146706896551725,0.6335868421052632,0.4021197731397459
KRT10,-0.40207359346642524,1.6849448275862067,2.087018421052632,0.40207359346642524
DDX10,-0.4020203085299453,0.46253758620689644,0.8645578947368417,0.4020203085299453
KEAP1,-0.4015469147005435,4.6843741379310355,5.085921052631579,0.4015469147005435
IL3RA,-0.40109346642468235,2.187327586206897,2.5884210526315794,0.40109346642468235
SPSB2,-0.4003179673321231,3.2240241379310346,3.6243421052631577,0.4003179673321231
LCN10,-0.4000362068965515,1.4669137931034484,1.8669499999999999,0.4000362068965515
ZFX,-0.3999265880217789,0.30596051724137924,0.7058871052631581,0.3999265880217789
CEACAM21,-0.39987313974591676,1.2736189655172414,1.6734921052631582,0.39987313974591676
SLCO4C1,-0.3997809891107076,0.2052663793103449,0.6050473684210524,0.3997809891107076
UEVLD,-0.3993298548094374,0.23405172413793107,0.6333815789473685,0.3993298548094374
IPO13,-0.39918729582577184,2.8385758620689643,3.237763157894736,0.39918729582577184
KDSR,-0.39904764972776774,0.5665760344827587,0.9656236842105265,0.39904764972776774
SIAH1,-0.39889392014519026,0.4175034482758622,0.8163973684210525,0.39889392014519026
RNGTT,-0.3988698094373866,0.32120913793103445,0.720078947368421,0.3988698094373866
MRPL57,-0.39885980036297664,2.293458620689655,2.6923184210526316,0.39885980036297664
L3HYPDH,-0.39878470961887486,0.36997844827586196,0.7687631578947368,0.39878470961887486
SCO1,-0.3987712341197823,0.4841103448275863,0.8828815789473686,0.3987712341197823
RREB1,-0.3987360254083485,0.671553448275862,1.0702894736842106,0.3987360254083485
LPP,-0.39868519056261337,0.3490358620689656,0.747721052631579,0.39868519056261337
TMEM225B,-0.39867350272232305,0.28553965517241375,0.6842131578947368,0.39867350272232305
WDR89,-0.39856715970961903,0.3687181034482759,0.7672852631578949,0.39856715970961903
